CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-06-27 00:00,1.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-06-28 00:00,7.2,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-06-29 00:00,4.6,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-06-30 00:00,0.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-01 00:00,6.6,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-02 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-03 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-04 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-05 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-06 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-07 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-08 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-09 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-10 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-11 00:00,3.2,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-12 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-13 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-14 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-15 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-16 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-17 00:00,3.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-18 00:00,19.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-19 00:00,0.9,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-20 00:00,1.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-21 00:00,1,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-22 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-23 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-24 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-25 00:00,2.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-26 00:00,1.4,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-27 00:00,7.6,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-28 00:00,14.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-29 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-30 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-07-31 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-01 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-02 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-03 00:00,3.6,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-04 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-05 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-06 00:00,60,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-07 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-08 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-09 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-10 00:00,17.7,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-11 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-12 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-13 00:00,6.4,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-14 00:00,9.9,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-15 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-16 00:00,11.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-17 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-18 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-19 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-20 00:00,24.3,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-21 00:00,5.3,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-22 00:00,9.4,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-23 00:00,0.7,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-24 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-25 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-26 00:00,4.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-27 00:00,8.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-28 00:00,2.4,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-29 00:00,0.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-30 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-08-31 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-01 00:00,0.9,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-02 00:00,0,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-03 00:00,6.9,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-04 00:00,13.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-05 00:00,12.5,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-07 00:00,4.4,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-08 00:00,7.8,50,,900
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Climática Ordinaria,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 08 - Santanderes-Arauca,Santander,Suratá,15/06/1971 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-09-09 00:00,0.5,50,,900
